Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Week_days,Time_Orderd_Hours,Time_Orderd_Minutes,Time_Order_picked_Hours,Time_Order_picked_Minutes,Distance_Resturant_to_Location
21.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,Tuesday,9,15,9,30,1.5525809531926802
21.0,4.2,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,Sunday,9,5,9,15,3.073782598017619
21.0,4.8,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,26,Saturday,21,40,21,55,12.099896960230076
31.0,4.6,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,Thursday,16,5,16,15,6.209485128886319
34.0,4.7,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,Friday,10,20,10,30,3.145067434621583
25.0,4.2,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,Monday,9,35,9,40,3.109058525590351
23.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,19,Tuesday,20,5,20,15,7.461062763989528
22.0,4.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,Friday,8,20,8,30,1.5125177574805933
36.0,4.8,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,49,Tuesday,18,10,18,20,16.600361127912656
34.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,Wednesday,13,45,13,50,6.146683594473334
37.0,4.3,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,35,Saturday,22,15,22,30,13.82967763210672
27.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,Tuesday,19,40,19,45,7.803338533820035
21.0,4.7,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,10,Tuesday,9,55,10,5,1.5725337292863206
35.0,4.5,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,Thursday,17,10,17,25,17.07302628964209
34.0,4.4,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,Thursday,19,45,19,50,19.688324335752394
38.0,4.6,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,26,Monday,12,35,12,50,6.081389116676368
39.0,4.9,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15,Wednesday,16,55,17,5,6.290134677634678
28.0,4.7,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,Thursday,21,15,21,20,13.61082462242586
29.0,4.6,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,17,Saturday,19,40,19,55,12.161605446010208
31.0,4.7,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,Wednesday,10,35,10,40,1.5125562753617192
36.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,Monday,23,45,23,55,12.256321133212229
28.0,4.7,Stormy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,12,Saturday,11,40,11,55,1.536842088254878
25.0,4.8,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,14,Friday,11,55,12,5,2.980249384918756
36.0,4.6,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,37,Monday,20,50,20,55,7.448412467877649
25.0,4.9,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,27,Friday,18,55,19,5,12.116886186590971
30.0,4.7,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,16,Saturday,8,20,8,30,3.040688634015558
32.0,4.8,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,49,Thursday,14,10,14,20,6.118933768642428
33.0,4.4,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,Saturday,11,50,12,5,1.5147814055665174
31.0,4.1,Cloudy,Jam,2,Meal,motorcycle,2.0,Yes,Urban,43,Wednesday,21,5,21,15,10.593945847570938
22.0,4.5,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,Thursday,10,55,11,10,1.5302997807730143
21.0,5.0,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,Saturday,10,55,11,5,3.104827485600479
32.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,41,Wednesday,0,5,0,5,11.917649947586655
27.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,Wednesday,8,50,9,0,3.104785917529512
38.0,4.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,25,Wednesday,23,30,23,40,10.565936169903516
32.0,4.6,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,26,Saturday,20,40,20,50,17.076514098174254
31.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,Monday,22,50,23,0,12.293745665244252
20.0,4.9,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,Thursday,22,25,22,30,12.116886186590971
21.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,Friday,20,55,21,5,7.651068542725116
36.0,5.0,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,47,Wednesday,19,0,19,10,10.485869597395446
32.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,Saturday,23,10,23,20,12.42072409404905
20.0,4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,14,Wednesday,22,55,23,10,7.761160094160204
25.0,4.8,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,17,Thursday,20,10,20,15,19.882650147416
30.0,4.7,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,29,Wednesday,23,50,0,0,10.881199561003374
20.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,12,Monday,9,5,9,15,2.980249384918756
37.0,4.9,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,29,Monday,21,35,21,45,14.15280068944862
23.0,4.8,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,Saturday,19,20,19,35,16.383856071848083
30.0,4.4,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,41,Wednesday,21,35,21,40,13.58314386669513
38.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,Wednesday,16,50,17,0,6.118933768642428
37.0,4.7,Sunny,Low,2,Snack,scooter,1.0,No,Urban,22,Friday,23,10,23,25,17.07395729139767
25.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,Saturday,23,0,23,10,13.972131143083212
37.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,Friday,9,10,9,25,1.5136457231088551
26.0,3.5,Sunny,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,52,Sunday,21,40,21,45,7.772282029629311
36.0,4.9,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,Sunday,8,40,8,50,1.4686334355939883
39.0,4.5,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,Friday,8,55,9,5,3.1051103947027285
36.0,4.6,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,23,Wednesday,8,40,8,45,1.5725337292863206
22.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,Monday,10,40,10,45,3.145067434621583
28.0,4.8,Stormy,High,1,Drinks,scooter,1.0,No,Urban,15,Thursday,14,55,15,5,6.208989450210038
33.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,26,Sunday,23,45,23,55,12.418462399627495
27.0,5.0,Fog,Medium,1,Drinks,scooter,2.0,No,Metropolitian,36,Tuesday,17,50,18,5,10.586910515510665
35.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,Friday,22,0,22,10,16.8274727731461
22.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,26,Friday,17,30,17,45,10.593374354489852
22.0,4.2,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,Saturday,18,45,18,50,10.563519849475314
21.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,Saturday,21,50,21,55,9.22049964090574
21.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,Thursday,22,0,22,10,17.074904296042025
28.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,25,Wednesday,20,5,20,15,17.137407700371956
36.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,41,Wednesday,20,50,21,5,13.582337494192412
30.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,30,Monday,21,15,21,30,10.602504075104976
26.0,4.5,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,15,Thursday,22,40,22,45,9.219708856174128
28.0,4.7,Stormy,High,1,Snack,motorcycle,0.0,No,Metropolitian,19,Friday,13,25,13,30,6.290134677634678
29.0,4.7,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,17,Friday,20,55,21,10,13.973760919164192
25.0,4.8,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,Monday,20,30,20,35,13.970652591255588
34.0,4.6,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,20,Saturday,22,50,23,5,16.822155609317257
33.0,5.0,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,29,Monday,16,50,17,0,6.129149863507623
25.0,4.7,Windy,Jam,2,Snack,scooter,1.0,No,Urban,14,Tuesday,21,10,21,20,4.658009428704457
22.0,4.6,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,17,Thursday,22,25,22,30,4.657651549280329
25.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27,Sunday,20,20,20,25,4.631517024951627
25.0,5.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,Thursday,10,55,11,5,1.5125562753617192
32.0,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,Friday,22,45,22,50,12.209928252230656
33.0,4.9,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,Thursday,19,40,19,50,20.25510293833981
31.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,Wednesday,12,50,13,0,6.081185877714607
21.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,Monday,23,30,23,35,19.97664402115285
37.0,4.9,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,24,Monday,22,15,22,20,10.723989806656368
20.0,5.0,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,27,Friday,16,20,16,30,6.209735433842075
27.0,5.0,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Urban,17,Tuesday,22,10,22,20,9.121136119359766
24.0,4.6,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,24,Monday,18,40,18,55,10.880935113345313
35.0,4.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,34,Sunday,19,25,19,40,9.17624749258827
29.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,Wednesday,22,25,22,40,13.63144919848171
24.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,18,Saturday,11,5,11,15,3.0594600768341045
37.0,4.3,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,35,Wednesday,23,40,23,45,13.62208991704973
28.0,5.0,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Urban,21,Friday,21,20,21,30,20.831229799341045
38.0,3.5,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,32,Wednesday,23,0,23,10,19.658828717454107
33.0,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,Saturday,23,20,23,30,10.427571382480686
33.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,21,Sunday,19,15,19,30,4.540321236379021
29.0,4.9,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,30,Monday,20,5,20,15,10.594458830147769
28.0,4.7,Fog,High,2,Meal,motorcycle,0.0,No,Urban,20,Thursday,11,35,11,40,2.9765992950452818
37.0,4.6,Sunny,Low,1,Snack,scooter,1.0,No,Urban,29,Saturday,22,45,22,55,17.098467518755893
24.0,5.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,Saturday,17,40,17,45,17.29786575291325
37.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,35,Wednesday,23,20,23,35,12.09869993627986
33.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,26,Friday,23,25,23,30,10.587113705075849
20.0,4.5,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,15,Friday,21,35,21,45,7.448318246839791
21.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42,Saturday,21,45,21,55,12.161069532201358
32.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,16,Thursday,22,10,22,15,4.5607604314529
26.0,4.0,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,Wednesday,18,55,19,5,10.565262855251524
28.0,5.0,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,17,Wednesday,17,50,17,55,17.076514098174254
31.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,22,Monday,9,15,9,30,1.5203682291094078
38.0,4.5,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,26,Wednesday,21,35,21,45,7.648557947935138
29.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,25,Thursday,21,5,21,15,4.717601092054723
32.0,4.2,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,39,Saturday,22,5,22,15,4.528158738548494
36.0,5.0,Fog,Jam,1,Snack,scooter,0.0,Yes,Metropolitian,45,Wednesday,21,45,21,50,20.182685858169084
34.0,4.0,Fog,Jam,2,Buffet,scooter,0.0,Yes,Metropolitian,49,Friday,19,35,19,50,13.480986278784098
36.0,4.4,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,Saturday,12,15,12,30,6.116387229265562
33.0,4.8,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,22,Friday,19,30,19,35,16.385730104308024
27.0,5.0,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,43,Sunday,20,30,20,40,12.419649807727565
26.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,15,Sunday,19,25,19,35,9.435201537430713
21.0,4.9,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,Thursday,16,50,16,55,6.232179267966144
38.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,Thursday,20,40,20,45,16.63687991359242
30.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,Wednesday,23,50,23,55,14.15280068944862
36.0,4.5,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,17,Thursday,16,45,16,55,6.217834398578936
26.0,4.6,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,21,Friday,14,15,14,20,6.10531621082431
36.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,22,Saturday,22,35,22,40,7.601616771071091
27.0,5.0,Stormy,Low,2,Snack,scooter,0.0,No,Urban,14,Wednesday,23,50,0,0,10.756990051436132
32.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,Saturday,19,15,19,20,10.88036428627722
21.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,Monday,23,25,23,40,17.07670421054038
29.0,4.9,Sandstorms,High,2,Meal,scooter,0.0,No,Metropolitian,16,Wednesday,13,50,13,55,6.117725989708161
28.0,4.7,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,Friday,20,5,20,15,4.656902198106395
23.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,31,Saturday,18,50,19,0,20.206226468830582
30.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,Monday,17,20,17,30,4.560928430651938
34.0,4.4,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,33,Tuesday,18,55,19,5,7.6831914051315
24.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,30,Saturday,17,45,17,55,17.29786575291325
20.0,4.8,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,16,Thursday,17,35,17,40,19.688308620509066
29.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,Tuesday,19,50,20,0,12.161450531436758
39.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21,Sunday,18,5,18,15,16.90381483815878
27.0,4.9,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,Saturday,23,50,23,55,16.903235903519843
35.0,4.1,Fog,Low,0,Snack,motorcycle,1.0,Yes,Metropolitian,43,Saturday,23,55,0,5,13.40635545530559
39.0,4.3,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,35,Thursday,23,25,23,40,10.905970180191666
30.0,4.7,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,41,Saturday,12,45,12,55,6.049919555217586
35.0,5.0,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,25,Tuesday,8,40,8,50,2.979410112022739
38.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,Friday,23,40,23,50,12.101403911098704
25.0,4.6,Windy,High,2,Snack,scooter,0.0,No,Metropolitian,19,Thursday,15,5,15,15,5.860424706255913
34.0,3.5,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,34,Friday,22,10,22,20,14.0219570899938
23.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,23,Monday,8,45,8,55,1.5204704557283455
36.0,4.5,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,Wednesday,18,30,18,40,14.021756535050493
37.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,21,Wednesday,22,25,22,40,13.830131455506187
36.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,24,Thursday,23,15,23,30,12.098761963862447
26.0,4.2,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,Friday,20,30,20,40,12.07439552568561
24.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,Wednesday,23,10,23,15,17.29786575291325
35.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,Wednesday,9,45,9,50,1.5523457381463397
35.0,4.4,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,Tuesday,17,35,17,40,7.79094413843958
30.0,4.2,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,43,Thursday,19,45,19,55,20.178100872931346
34.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,19,Friday,21,35,21,40,12.463962426993913
24.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,Friday,9,30,9,40,3.040649953439472
23.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,Wednesday,23,25,23,30,13.611585111772158
26.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,Saturday,9,45,9,55,3.059402876820984
24.0,4.9,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,11,Tuesday,22,10,22,20,9.31563208704705
22.0,4.8,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,24,Monday,20,45,20,50,19.760907746586085
28.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,22,Wednesday,10,20,10,30,3.145067434621583
30.0,4.7,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,Saturday,11,15,11,25,3.0188284633848217
35.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,Saturday,11,55,12,5,1.509139327532546
22.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,Wednesday,23,15,23,30,19.76188003558724
36.0,4.6,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,15,Saturday,9,30,9,40,2.981217855191797
36.0,4.5,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,29,Sunday,17,45,17,55,4.674153680097242
21.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,40,Friday,17,55,18,5,10.757014337994882
39.0,5.0,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,18,Monday,10,20,10,35,1.52035659617055
28.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,Friday,18,45,18,55,12.161131350318817
30.0,4.2,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43,Sunday,20,55,21,5,16.38598063528554
27.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,Wednesday,17,45,17,55,10.427235657896496
34.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,Saturday,19,55,20,10,4.657672650623545
38.0,4.1,Cloudy,High,1,Drinks,motorcycle,2.0,No,Metropolitian,38,Sunday,12,55,13,5,6.242543106402691
29.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,30,Thursday,21,20,21,35,4.560903158461033
21.0,4.8,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,43,Sunday,21,40,21,55,20.253584375809144
34.0,5.0,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,Wednesday,20,40,20,50,9.435201537430713
31.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,Monday,10,15,10,20,2.979795885131679
24.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,25,Thursday,22,35,22,40,4.540862448363
29.0,4.8,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,Wednesday,17,15,17,30,10.907140151568116
33.0,4.9,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,26,Saturday,11,55,12,5,1.5725337292863206
39.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,Wednesday,9,45,9,50,1.520369481743939
24.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,27,Wednesday,20,5,20,15,12.256834609677016
32.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,30,Saturday,18,30,18,45,4.663419307399213
20.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,42,Thursday,20,10,20,15,8.92908688893574
38.0,4.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,31,Sunday,8,25,8,40,1.5725337292863206
38.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19,Sunday,17,35,17,40,7.683355299930933
35.0,4.4,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36,Sunday,20,25,20,40,12.074224380435524
32.0,3.7,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,Saturday,19,25,19,40,12.434914295120448
32.0,4.6,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,39,Tuesday,12,35,12,40,6.232303380306801
30.0,4.6,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,24,Tuesday,23,5,23,15,17.13749142638821
33.0,4.8,Fog,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,46,Monday,20,25,20,30,10.5652785705811
32.0,4.5,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,27,Thursday,14,25,14,30,6.209199248060959
30.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,21,Sunday,23,25,23,30,13.830709083522445
26.0,4.9,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,24,Monday,23,30,23,45,10.865584127340645
32.0,4.3,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,32,Thursday,18,30,18,35,12.238686345324815
31.0,4.6,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,29,Wednesday,23,25,23,35,13.18449338209143
26.0,4.9,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,26,Wednesday,21,15,21,20,10.64201906419996
31.0,4.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,17,Tuesday,19,15,19,25,7.567723422336862
24.0,5.0,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,Thursday,21,35,21,45,4.5379053231429145
27.0,4.7,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,20,Monday,11,30,11,35,3.02515336688674
32.0,3.5,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,37,Tuesday,18,50,18,55,10.704161271430332
23.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,Thursday,17,55,18,10,7.546670729116101
38.0,4.3,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,Saturday,21,40,21,45,19.658828717454107
33.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,26,Sunday,18,20,18,35,9.22031682218032
26.0,4.8,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,14,Saturday,10,25,10,30,3.0645104714747093
35.0,4.7,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,15,Friday,9,30,9,40,3.145067434621583
31.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,31,Saturday,22,50,23,5,8.93778311563518
22.0,4.6,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,17,Saturday,19,45,19,55,9.348114492434789
24.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,12,Thursday,23,40,23,55,7.450185408246092
31.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,39,Monday,21,55,22,10,4.65818248829983
35.0,4.9,Fog,Medium,0,Meal,motorcycle,2.0,No,Urban,36,Saturday,17,30,17,40,19.340983552936382
30.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,27,Sunday,15,25,15,30,5.958831946914462
38.0,4.3,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,38,Tuesday,23,35,23,50,19.76027880154466
33.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,Wednesday,19,25,19,40,13.988777563349286
23.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,Sunday,22,30,22,45,10.427571382480686
29.0,4.5,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,21,Friday,12,55,13,5,6.217735074214348
39.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,Monday,8,10,8,25,3.116253656338934
37.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,28,Monday,23,55,0,5,10.594021701600404
29.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,35,Friday,21,20,21,30,19.76105000353896
32.0,4.2,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,Monday,18,10,18,25,9.176379825815138
